日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-04-17,大村,1,一般,1,4427,秦　英悟,37,大阪,51,A2,7.23,55.64,8.25,50.0,12,32.92,57,32.68,晴,南西,2,1,6.87,1,逃げ,1,0.08,1.48.7,0.13145833333333332,0.15662100456621003,0.3333333333333333,0.4166666666666667,0.0
2023-04-17,大村,1,一般,2,5055,眞鳥章太,27,長崎,53,B1,4.81,28.69,4.8,28.26,37,26.95,79,26.53,晴,南西,2,1,6.88,6,逃げ,2,0.14,.  .,0.158974358974359,0.1652401746724891,0.02702702702702703,0.3783783783783784,0.5945945945945946
2023-04-17,大村,1,一般,3,4324,海野康志,35,山口,61,A1,6.74,54.64,6.63,52.87,39,34.55,22,30.2,晴,南西,2,1,6.93,3,逃げ,3,0.15,1.52.1,0.12130434782608696,0.12963235294117648,0.16666666666666666,0.3333333333333333,0.0
2023-04-17,大村,1,一般,4,3999,大瀧明日,43,愛知,46,A2,6.4,44.35,7.45,63.64,45,29.45,63,42.0,晴,南西,2,1,6.83,5,逃げ,4,0.14,.  .,0.151875,0.16771863117870722,0.03125,0.28125,0.0
2023-04-17,大村,1,一般,5,4762,藤原啓史,33,岡山,51,A1,6.8,52.94,6.4,46.51,66,34.34,51,32.0,晴,南西,2,1,6.88,2,逃げ,5,0.12,1.50.8,0.12736842105263158,0.13049429657794676,0.05714285714285714,0.2,0.0
2023-04-17,大村,1,一般,6,3527,中嶋誠一,52,長崎,52,A2,5.82,40.74,5.7,35.96,11,40.34,83,40.94,晴,南西,2,1,6.92,4,逃げ,6,0.09,1.52.5,0.1671794871794872,0.16689781021897812,0.0,0.17857142857142858,0.0
2023-04-17,大村,2,一般,1,4437,中田元泰,36,香川,55,A2,6.49,46.55,6.26,46.97,56,27.27,36,31.51,晴,南西,2,1,6.86,1,逃げ,1,0.17,1.48.4,0.13567567567567568,0.15257425742574257,0.1111111111111111,0.5185185185185185,0.0
2023-04-17,大村,2,一般,2,4503,上野真之,35,佐賀,52,A1,7.02,52.14,7.7,61.04,60,41.52,73,36.24,晴,南西,2,1,6.87,4,逃げ,2,0.15,1.52.0,0.13317073170731708,0.12765799256505578,0.09375,0.40625,0.4375
2023-04-17,大村,2,一般,3,3300,川崎智幸,55,岡山,54,A2,6.56,48.87,6.64,51.52,36,34.12,75,36.99,晴,南西,2,1,6.91,2,逃げ,3,0.16,1.49.9,0.16833333333333333,0.16548387096774195,0.0,0.4827586206896552,0.0
2023-04-17,大村,2,一般,4,4798,浜先真範,29,広島,52,A2,6.59,48.51,6.57,52.38,46,29.34,66,32.41,晴,南西,2,1,6.89,3,逃げ,4,0.26,1.51.1,0.13176470588235292,0.13454849498327762,0.0,0.2727272727272727,0.0
2023-04-17,大村,2,一般,5,4727,安部慎一,35,福岡,54,B1,4.59,22.35,4.0,13.64,73,27.82,38,24.82,晴,南西,2,1,6.98,5,逃げ,5,0.31,.  .,0.17535714285714285,0.16417218543046358,0.0,0.3,0.0
2023-04-17,大村,2,一般,6,4083,福島勇樹,43,東京,54,A2,6.57,51.3,0.0,0.0,23,33.33,21,36.49,晴,南西,2,1,6.88,6,逃げ,6,0.49,.  .,0.17257142857142857,0.15500000000000003,0.0,0.19047619047619047,0.0
2023-04-17,大村,3,一般,1,4042,丸岡正典,43,大阪,52,A1,7.09,52.67,7.4,50.67,35,35.67,17,38.0,晴,南西,1,1,6.93,2,まくり差し,1,0.08,1.50.8,0.13583333333333333,0.15809352517985611,0.4166666666666667,0.08333333333333333,0.0
2023-04-17,大村,3,一般,2,4661,中島昂章,31,佐賀,52,A2,5.96,37.21,5.01,29.41,49,35.67,44,39.86,晴,南西,1,1,6.99,3,まくり差し,2,0.08,1.52.3,0.16653846153846155,0.18202090592334497,0.0,0.5,0.625
2023-04-17,大村,3,一般,3,4588,田中京介,32,福岡,55,A2,5.41,33.72,5.25,36.23,44,38.51,39,40.41,晴,南西,1,1,6.96,1,まくり差し,3,0.04,1.48.6,0.132,0.13657534246575342,0.0,0.2727272727272727,0.0
2023-04-17,大村,3,一般,4,4134,杉山貴博,42,東京,54,A2,5.71,35.0,5.54,38.46,75,30.92,56,41.78,晴,南西,1,1,6.95,5,まくり差し,4,0.11,.  .,0.19999999999999998,0.17242152466367713,0.0,0.36363636363636365,0.0
2023-04-17,大村,3,一般,5,4007,榮田将彦,44,山口,50,A2,4.26,23.53,6.14,57.14,63,41.14,69,31.51,晴,南西,1,1,6.89,6,まくり差し,5,0.11,.  .,0.10851851851851853,0.13614583333333333,0.0,0.14285714285714285,0.0
