レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦予選,1,4102,益田啓司,36,87,晴,南西,3,3,6.68,01,逃げ,1,0.07,1.48.2
唐津,1,朝１戦予選,2,4078,渡辺史之,16,80,晴,南西,3,3,6.74,02,逃げ,2,0.11,1.49.7
唐津,1,朝１戦予選,5,3352,小川晃司,38,49,晴,南西,3,3,6.75,03,逃げ,6,0.09,1.51.5
唐津,1,朝１戦予選,3,4363,大野芳顕,44,33,晴,南西,3,3,6.67,04,逃げ,3,0.10,1.52.3
唐津,1,朝１戦予選,4,3535,渡修平,48,42,晴,南西,3,3,6.65,05,逃げ,4,0.14,1.52.7
唐津,1,朝１戦予選,6,4252,松下哲也,60,89,晴,南西,3,3,6.65,06,逃げ,5,0.19,1.53.9
唐津,2,モー２ング予,6,3784,中島友和,55,93,晴,南西,2,2,6.66,01,まくり差し,4,0.12,1.48.3
唐津,2,モー２ング予,1,3414,加瀬智宏,29,32,晴,南西,2,2,6.64,02,まくり差し,1,0.10,1.49.6
唐津,2,モー２ング予,2,4381,田路朋史,62,82,晴,南西,2,2,6.67,03,まくり差し,2,0.10,1.51.7
唐津,2,モー２ング予,3,4489,岩川仁士,13,95,晴,南西,2,2,6.71,04,まくり差し,3,0.08,1.52.6
唐津,2,モー２ング予,4,5041,荒牧凪沙,74,74,晴,南西,2,2,6.61,05,まくり差し,5,0.08,1.53.8
唐津,3,３ライズ戦予,3,4288,永田啓二,15,50,晴,西,1,1,6.75,01,まくり差し,3,0.17,1.48.1
唐津,3,３ライズ戦予,2,4110,小澤和也,67,77,晴,西,1,1,6.74,02,まくり差し,2,0.13,1.49.1
唐津,3,３ライズ戦予,1,4060,島田一生,51,94,晴,西,1,1,6.71,03,まくり差し,1,0.11,1.51.2
唐津,3,３ライズ戦予,6,3851,森田昭彦,68,31,晴,西,1,1,6.70,04,まくり差し,5,0.11,1.52.0
唐津,3,３ライズ戦予,4,4674,池田剛規,37,40,晴,西,1,1,6.73,05,まくり差し,4,0.10,1.53.2
唐津,3,３ライズ戦予,5,4491,田中堅,64,36,晴,西,1,1,6.76,06,まくり差し,6,0.28,1.54.5
唐津,4,おは４戦予選,1,4066,東本勝利,52,73,晴,西,2,2,6.67,01,逃げ,1,0.14,1.48.0
唐津,4,おは４戦予選,4,3873,別府昌樹,12,38,晴,西,2,2,6.86,02,逃げ,4,0.13,1.49.9
唐津,4,おは４戦予選,3,3935,岩津徹郎,66,75,晴,西,2,2,6.73,03,逃げ,3,0.20,1.50.5
唐津,4,おは４戦予選,6,4607,鶴田勇雄,20,37,晴,西,2,2,6.71,04,逃げ,6,0.24,1.51.8
唐津,4,おは４戦予選,2,3949,今出晋二,56,79,晴,西,2,2,6.76,05,逃げ,2,0.19,1.52.5
唐津,4,おは４戦予選,5,4423,坂口貴彦,63,35,晴,西,2,2,6.74,06,逃げ,5,0.13,1.55.6
唐津,5,予選特賞Ｂ,5,3920,正木聖賢,21,76,晴,北,2,2,6.77,01,まくり差し,3,0.09,1.48.5
唐津,5,予選特賞Ｂ,4,3574,大神康司,72,47,晴,北,2,2,6.74,02,まくり差し,2,0.11,1.50.7
唐津,5,予選特賞Ｂ,6,3931,黒崎竜也,22,92,晴,北,2,2,6.69,03,まくり差し,6,0.07,1.51.1
唐津,5,予選特賞Ｂ,2,4252,松下哲也,60,89,晴,北,2,2,6.72,04,まくり差し,4,0.10,1.52.2
唐津,5,予選特賞Ｂ,1,4128,川口貴久,61,83,晴,北,2,2,6.79,05,まくり差し,1,0.15,1.53.7
唐津,5,予選特賞Ｂ,3,5124,上瀧絢也,75,41,晴,北,2,2,6.77,06,まくり差し,5,0.11,1.54.6
唐津,6,予選,2,4144,石塚久也,70,86,晴,北,2,2,6.76,01,まくり,2,0.07,1.47.5
唐津,6,予選,4,4109,谷津幸宏,19,45,晴,北,2,2,6.83,02,まくり,4,0.09,1.48.8
唐津,6,予選,3,4446,和田兼輔,35,91,晴,北,2,2,6.75,03,まくり,3,0.08,1.50.1
唐津,6,予選,5,3535,渡修平,48,42,晴,北,2,2,6.79,04,まくり,5,0.07,1.52.8
唐津,6,予選,1,4091,荒田泰明,54,39,晴,北,2,2,6.80,05,まくり,1,0.17,1.54.4
唐津,6,予選,6,5214,田中宏典,30,44,晴,北,2,2,6.79,06,まくり,6,0.15,1.55.6
唐津,7,予選,1,4672,守屋大地,73,84,晴,北,3,3,6.75,01,逃げ,1,0.11,1.48.4
唐津,7,予選,6,4463,三苫晃幸,57,48,晴,北,3,3,6.78,02,逃げ,4,0.11,1.49.9
唐津,7,予選,2,3784,中島友和,55,93,晴,北,3,3,6.75,03,逃げ,2,0.10,1.51.7
唐津,7,予選,3,4441,末永由楽,32,43,晴,北,3,3,6.88,04,逃げ,3,0.08,1.52.1
唐津,7,予選,4,3851,森田昭彦,68,31,晴,北,3,3,6.81,05,逃げ,5,0.12,1.53.3
唐津,7,予選,5,3506,宮西真昭,71,88,晴,北,3,3,6.91,06,逃げ,6,0.12,1.54.9
唐津,8,予選,1,4363,大野芳顕,44,33,晴,北東,5,5,6.83,01,逃げ,1,0.13,1.48.8
唐津,8,予選,4,4451,松崎祐太郎,59,72,晴,北東,5,5,6.86,02,逃げ,4,0.14,1.51.1
唐津,8,予選,6,4110,小澤和也,67,77,晴,北東,5,5,6.90,03,逃げ,6,0.16,1.52.6
唐津,8,予選,5,5041,荒牧凪沙,74,74,晴,北東,5,5,6.81,04,逃げ,5,0.13,1.53.4
唐津,8,予選,2,3935,岩津徹郎,66,75,晴,北東,5,5,6.91,05,逃げ,2,0.16,1.53.5
唐津,8,予選,3,4086,寺本重宣,45,34,晴,北東,5,5,6.86,06,逃げ,3,0.19,1.55.8
唐津,9,予選,1,4674,池田剛規,37,40,晴,北東,5,5,6.91,01,逃げ,1,0.03,1.49.1
唐津,9,予選,3,4102,益田啓司,36,87,晴,北東,5,5,6.85,02,逃げ,3,0.06,1.50.9
唐津,9,予選,2,3414,加瀬智宏,29,32,晴,北東,5,5,6.89,03,逃げ,2,0.08,1.52.3
唐津,9,予選,6,3949,今出晋二,56,79,晴,北東,5,5,6.88,04,逃げ,5,0.08,1.53.2
唐津,9,予選,4,3931,黒崎竜也,22,92,晴,北東,5,5,6.89,05,逃げ,4,0.05,1.54.6
唐津,9,予選,5,5210,藤井公人,41,85,晴,北東,5,5,6.82,06,逃げ,6,0.08,1.54.9
唐津,10,予選特賞Ａ,1,3696,白井友晴,50,78,晴,北東,5,5,6.82,01,逃げ,1,0.12,1.49.3
唐津,10,予選特賞Ａ,3,4091,荒田泰明,54,39,晴,北東,5,5,6.92,02,逃げ,3,0.10,1.50.0
唐津,10,予選特賞Ａ,2,3920,正木聖賢,21,76,晴,北東,5,5,6.84,03,逃げ,2,0.08,1.51.7
唐津,10,予選特賞Ａ,4,4381,田路朋史,62,82,晴,北東,5,5,6.81,04,逃げ,4,0.18,1.52.8
唐津,10,予選特賞Ａ,6,3352,小川晃司,38,49,晴,北東,5,5,6.91,05,逃げ,6,0.09,1.53.4
唐津,10,予選特賞Ａ,5,3873,別府昌樹,12,38,晴,北東,5,5,6.99,06,逃げ,5,0.10,1.53.4
唐津,11,予選特選,2,4364,池永太,65,81,晴,北東,4,4,6.87,01,差し,2,0.16,1.48.9
唐津,11,予選特選,1,4441,末永由楽,32,43,晴,北東,4,4,6.91,02,差し,1,0.09,1.50.1
唐津,11,予選特選,3,4163,山崎裕司,17,71,晴,北東,4,4,6.72,03,差し,3,0.17,1.52.0
唐津,11,予選特選,5,4128,川口貴久,61,83,晴,北東,4,4,6.96,04,差し,5,0.22,1.52.5
唐津,11,予選特選,6,4489,岩川仁士,13,95,晴,北東,4,4,6.87,05,差し,6,0.24,1.54.0
唐津,11,予選特選,4,4060,島田一生,51,94,晴,北東,4,4,6.84,06,差し,4,0.24,1.56.5
唐津,12,選抜戦（Ａ）,5,4288,永田啓二,15,50,晴,北,3,3,6.84,01,まくり,5,0.13,1.47.4
唐津,12,選抜戦（Ａ）,6,4109,谷津幸宏,19,45,晴,北,3,3,6.86,02,まくり,6,0.10,1.48.8
唐津,12,選抜戦（Ａ）,3,4463,三苫晃幸,57,48,晴,北,3,3,6.78,03,まくり,3,0.32,1.51.3
唐津,12,選抜戦（Ａ）,4,4066,東本勝利,52,73,晴,北,3,3,6.80,04,まくり,4,0.22,1.53.1
唐津,12,選抜戦（Ａ）,2,3574,大神康司,72,47,晴,北,3,3,6.85,05,まくり,2,0.29,1.53.3
唐津,12,選抜戦（Ａ）,1,4451,松崎祐太郎,59,72,晴,北,3,3,6.80,06,まくり,1,0.27,1.55.5
芦屋,1,一般,1,4315,山崎昂介,45,63,晴,南,1,1,6.68,01,逃げ,1,0.16,1.47.3
芦屋,1,一般,2,3477,近藤稔也,50,40,晴,南,1,1,6.67,02,逃げ,2,0.16,1.49.0
芦屋,1,一般,3,3661,柳瀬興志,37,73,晴,南,1,1,6.72,03,逃げ,3,0.16,1.50.8
芦屋,1,一般,5,4966,田川大貴,43,75,晴,南,1,1,6.76,04,逃げ,5,0.15,1.51.3
芦屋,1,一般,4,4969,町田洸希,44,16,晴,南,1,1,6.78,05,逃げ,4,0.24,.  .
芦屋,1,一般,6,5206,梅原祥平,13,21,晴,南,1,1,6.64,06,逃げ,6,0.27,.  .
芦屋,2,一般,1,4466,南佑典,18,42,晴,南東,1,1,6.61,01,逃げ,1,0.15,1.47.8
芦屋,2,一般,3,3268,森竜也,28,68,晴,南東,1,1,6.72,02,逃げ,3,0.16,1.48.7
芦屋,2,一般,2,4896,花本剛,22,22,晴,南東,1,1,6.71,03,逃げ,2,0.17,1.50.2
芦屋,2,一般,4,4189,川上剛,6,60,晴,南東,1,1,6.69,04,逃げ,4,0.21,1.51.3
芦屋,2,一般,6,3834,細川明人,35,32,晴,南東,1,1,6.75,05,逃げ,5,0.21,.  .
芦屋,2,一般,5,5223,森清友翔,24,28,晴,南東,1,1,6.76,06,逃げ,6,0.17,.  .
芦屋,3,一般,1,3606,川北浩貴,38,46,晴,東,2,2,6.68,01,逃げ,1,0.23,1.46.6
芦屋,3,一般,5,3955,眞田英二,33,31,晴,東,2,2,6.66,02,逃げ,5,0.21,1.48.5
芦屋,3,一般,3,4732,堀本和也,59,49,晴,東,2,2,6.72,03,逃げ,3,0.14,1.49.4
芦屋,3,一般,6,3875,廣中良一,34,26,晴,東,2,2,6.73,04,逃げ,6,0.21,1.51.4
芦屋,3,一般,2,4007,榮田将彦,3,23,晴,東,2,2,6.73,05,逃げ,2,0.21,.  .
芦屋,3,一般,4,4991,宗行治哉,42,35,晴,東,2,2,6.70,06,逃げ,4,0.19,.  .
芦屋,4,一般,2,4057,松井賢治,55,15,晴,南,1,1,6.71,01,まくり,2,0.11,1.48.0
芦屋,4,一般,3,5008,羽野諒,30,33,晴,南,1,1,6.69,02,まくり,3,0.10,1.49.0
芦屋,4,一般,4,3904,森貴洋,11,58,晴,南,1,1,6.71,03,まくり,4,0.13,1.50.7
芦屋,4,一般,1,4043,桐本康臣,36,43,晴,南,1,1,6.72,04,まくり,1,0.26,1.50.9
芦屋,4,一般,6,3593,横井光弘,27,56,晴,南,1,1,6.72,05,まくり,6,0.16,.  .
芦屋,4,一般,5,3953,志道吉和,63,67,晴,南,1,1,6.72,06,まくり,5,0.14,.  .
