レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,4963,實森美祐,27,広島,46,A2,6.36,50.00,5.74,37.04,20,31.18,63,43.94
唐津,1,予選,2,5018,竹下大樹,25,福岡,55,A2,6.28,43.31,5.00,27.78,17,32.11,90,60.00
唐津,1,予選,3,5029,中　亮太,27,福岡,53,A2,6.42,51.00,5.80,50.00,14,30.22,73,34.92
唐津,1,予選,4,5056,西岡成美,28,徳島,44,A2,6.07,42.39,0.00,0.00,41,37.50,71,29.23
唐津,1,予選,5,5073,上原健次,28,福岡,53,B1,5.08,30.00,4.88,24.00,69,32.81,60,36.84
唐津,1,予選,6,5015,高橋竜矢,26,広島,52,A1,5.35,34.92,6.00,50.00,28,40.20,34,33.82
唐津,2,予選,1,5092,篠原晟弥,23,福岡,52,B1,4.84,29.89,5.81,37.50,58,27.17,80,34.43
唐津,2,予選,2,4964,土屋　南,27,岡山,46,A2,6.14,42.16,5.65,40.00,55,27.87,78,36.36
唐津,2,予選,3,5142,常住　蓮,23,佐賀,50,A2,6.77,52.59,6.24,41.67,53,31.69,37,34.62
唐津,2,予選,4,5037,田頭虎親,26,香川,52,A2,6.32,45.45,5.03,34.48,51,34.59,52,30.99
唐津,2,予選,5,4852,川原祐明,29,香川,52,A1,5.97,38.14,5.87,39.13,64,39.47,47,38.46
唐津,2,予選,6,5106,山崎　祥,25,山口,52,B1,5.29,26.83,4.76,27.27,43,37.70,32,25.86
唐津,3,予選,1,5055,眞鳥章太,28,長崎,53,B1,5.39,33.33,5.49,37.14,61,30.98,88,42.00
唐津,3,予選,2,5028,原田才一,27,福岡,51,A2,6.46,47.17,6.50,50.00,38,30.93,33,35.48
唐津,3,予選,3,5058,前原大道,27,岡山,52,A2,6.16,43.14,6.19,50.00,63,33.51,67,33.33
唐津,3,予選,4,5111,三村岳人,24,岡山,51,B1,5.70,36.63,5.31,37.93,11,30.00,43,37.10
唐津,3,予選,5,4985,井本昌也,27,山口,50,A2,6.22,45.30,6.55,45.45,60,32.95,69,38.98
唐津,3,予選,6,5217,藤原碧生,24,岡山,53,A2,6.85,52.94,5.88,37.50,52,33.68,64,40.68
唐津,4,予選,1,4991,宗行治哉,26,広島,51,A1,5.69,33.03,4.80,30.00,30,43.23,66,24.07
唐津,4,予選,2,5043,中村日向,25,香川,53,A2,6.33,51.61,5.63,48.15,24,40.41,89,28.33
唐津,4,予選,3,4936,戸敷晃美,27,福岡,47,B1,5.59,37.00,5.70,41.86,19,40.21,62,47.17
唐津,4,予選,4,5086,本村　大,25,長崎,55,B1,4.30,22.00,5.29,37.50,25,27.86,54,27.94
唐津,4,予選,5,4994,山本梨菜,26,佐賀,46,B1,6.24,43.02,4.47,21.21,39,30.05,55,31.43
