レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
芦屋,1,サンライズＶ,1,4709,岡村将也,34,福岡,55,A2,5.13,30.26,5.57,40.30,60,5.26,41,35.00
芦屋,1,サンライズＶ,2,5278,田中駿兵,21,徳島,52,B1,5.00,35.42,0.00,0.00,9,47.83,59,45.45
芦屋,1,サンライズＶ,3,5106,山崎　祥,25,山口,51,B1,5.57,29.35,3.44,7.41,23,40.00,51,13.04
芦屋,1,サンライズＶ,4,4232,笠　雅雄,40,福岡,61,B1,4.20,18.42,4.44,23.81,49,55.00,27,48.28
芦屋,1,サンライズＶ,5,5324,畑田希咲,20,兵庫,49,B2,1.09,0.00,0.00,0.00,12,23.53,31,26.92
芦屋,1,サンライズＶ,6,5047,國分将太,30,東京,54,B1,5.47,38.16,3.22,0.00,50,42.11,17,44.83
芦屋,2,サンライズＷ,1,4278,藤岡俊介,40,兵庫,51,A1,6.97,50.00,7.17,44.44,1,60.00,25,36.84
芦屋,2,サンライズＷ,2,4866,橋本英一,34,福岡,55,B1,4.49,24.00,4.86,25.97,59,45.00,65,30.00
芦屋,2,サンライズＷ,3,3347,矢後　剛,57,東京,58,B1,5.03,26.14,5.62,38.10,52,0.00,23,26.32
芦屋,2,サンライズＷ,4,4057,松井賢治,45,兵庫,52,A2,5.70,34.55,6.08,37.84,5,21.05,34,29.41
芦屋,2,サンライズＷ,5,3928,林　恵祐,48,福岡,61,B1,3.47,12.75,4.16,20.39,3,11.11,68,16.67
芦屋,2,サンライズＷ,6,4731,間野兼礼,35,愛知,53,B1,4.75,22.08,0.00,0.00,31,31.58,66,38.10
芦屋,3,サンライズＸ,1,3783,瓜生正義,48,福岡,51,A1,7.77,61.11,8.00,61.70,19,11.11,63,0.00
芦屋,3,サンライズＸ,2,4567,上村慎太,36,山口,51,B1,4.06,17.39,4.46,22.00,53,16.67,67,31.58
芦屋,3,サンライズＸ,3,2878,富山弘幸,65,大阪,56,A2,5.83,40.00,5.43,28.57,47,11.11,57,21.05
芦屋,3,サンライズＸ,4,5053,山口広樹,28,福岡,56,B1,4.24,20.97,3.21,10.61,2,25.00,45,25.00
芦屋,3,サンライズＸ,5,3663,木山和幸,54,広島,50,A2,4.66,29.51,4.73,29.85,58,15.00,53,40.00
芦屋,3,サンライズＸ,6,4158,木場雄二,42,山口,59,B1,4.75,30.11,5.29,37.78,40,54.55,50,27.78
芦屋,4,サンライズＹ,1,4243,西村　歩,38,大阪,48,A2,5.67,35.48,4.92,38.46,48,21.05,19,39.29
芦屋,4,サンライズＹ,2,3334,角ひとみ,55,広島,45,B1,5.27,36.52,4.97,30.56,38,5.88,33,70.00
芦屋,4,サンライズＹ,3,3871,池田紫乃,48,長崎,45,B1,4.88,29.07,5.45,34.48,43,43.75,26,26.67
芦屋,4,サンライズＹ,4,4764,小池礼乃,33,福岡,47,B2,4.65,27.03,5.15,28.77,57,12.50,14,43.75
芦屋,4,サンライズＹ,5,5057,上田紗奈,27,大阪,45,A2,5.44,35.71,4.70,20.00,56,47.37,64,45.45
芦屋,4,サンライズＹ,6,4744,伊藤玲奈,31,福岡,45,B1,4.75,27.12,3.68,15.79,36,45.45,11,22.22
芦屋,5,サンライズＺ,1,4472,尾嶋一広,36,兵庫,55,A1,6.33,43.36,7.27,63.64,26,27.78,44,21.43
芦屋,5,サンライズＺ,2,5106,山崎　祥,25,山口,51,B1,5.57,29.35,3.44,7.41,23,40.00,51,13.04
芦屋,5,サンライズＺ,3,3656,伯母芳恒,50,東京,56,B1,5.22,27.72,5.57,57.14,32,21.05,55,28.57
芦屋,5,サンライズＺ,4,4096,石橋道友,42,長崎,53,A1,7.26,58.00,6.90,50.00,22,27.78,13,25.00
芦屋,5,サンライズＺ,5,4046,谷村啓司,44,福岡,54,B1,4.29,21.28,4.37,21.05,37,16.67,37,55.17
芦屋,5,サンライズＺ,6,3161,古場輝義,64,大阪,53,A2,5.39,36.75,5.10,25.00,7,31.58,48,40.00
芦屋,6,一般,1,4232,笠　雅雄,40,福岡,61,B1,4.20,18.42,4.44,23.81,49,55.00,27,48.28
芦屋,6,一般,2,5011,高木圭大,26,長崎,53,B1,3.78,19.28,2.60,0.00,33,21.05,18,27.78
芦屋,6,一般,3,4357,田中和也,39,大阪,53,A1,6.54,50.00,7.82,63.64,35,45.45,21,16.67
芦屋,6,一般,4,4000,松本博昭,47,広島,55,A2,5.82,41.13,5.85,35.42,44,36.84,39,50.00
芦屋,6,一般,5,4709,岡村将也,34,福岡,55,A2,5.13,30.26,5.57,40.30,60,5.26,41,35.00
芦屋,6,一般,6,4389,伊藤喜智,38,大阪,52,B1,5.45,30.77,4.70,25.00,27,45.45,60,11.11
芦屋,7,一般,1,4373,若狭奈美,35,岡山,47,B1,4.64,22.22,0.00,0.00,45,15.38,70,12.50
芦屋,7,一般,2,4158,木場雄二,42,山口,59,B1,4.75,30.11,5.29,37.78,40,54.55,50,27.78
芦屋,7,一般,3,5278,田中駿兵,21,徳島,52,B1,5.00,35.42,0.00,0.00,9,47.83,59,45.45
芦屋,7,一般,4,3347,矢後　剛,57,東京,58,B1,5.03,26.14,5.62,38.10,52,0.00,23,26.32
芦屋,7,一般,5,4567,上村慎太,36,山口,51,B1,4.06,17.39,4.46,22.00,53,16.67,67,31.58
芦屋,7,一般,6,5324,畑田希咲,20,兵庫,49,B2,1.09,0.00,0.00,0.00,12,23.53,31,26.92
芦屋,8,一般,1,4247,齊藤　優,42,徳島,54,B1,5.03,32.56,4.78,31.25,54,6.67,62,47.62
芦屋,8,一般,2,2878,富山弘幸,65,大阪,56,A2,5.83,40.00,5.43,28.57,47,11.11,57,21.05
芦屋,8,一般,3,4764,小池礼乃,33,福岡,47,B2,4.65,27.03,5.15,28.77,57,12.50,14,43.75
芦屋,8,一般,4,3825,宮嵜隆太,50,福岡,61,B1,4.39,22.86,3.96,21.79,29,60.00,30,26.32
芦屋,8,一般,5,4057,松井賢治,45,兵庫,52,A2,5.70,34.55,6.08,37.84,5,21.05,34,29.41
芦屋,8,一般,6,4067,永井　源,44,愛知,51,A1,6.24,46.67,5.48,38.10,39,57.89,47,31.58
芦屋,9,アシ夢特選,1,5057,上田紗奈,27,大阪,45,A2,5.44,35.71,4.70,20.00,56,47.37,64,45.45
芦屋,9,アシ夢特選,2,5053,山口広樹,28,福岡,56,B1,4.24,20.97,3.21,10.61,2,25.00,45,25.00
芦屋,9,アシ夢特選,3,3663,木山和幸,54,広島,50,A2,4.66,29.51,4.73,29.85,58,15.00,53,40.00
芦屋,9,アシ夢特選,4,4731,間野兼礼,35,愛知,53,B1,4.75,22.08,0.00,0.00,31,31.58,66,38.10
芦屋,9,アシ夢特選,5,4243,西村　歩,38,大阪,48,A2,5.67,35.48,4.92,38.46,48,21.05,19,39.29
芦屋,9,アシ夢特選,6,4046,谷村啓司,44,福岡,54,B1,4.29,21.28,4.37,21.05,37,16.67,37,55.17
芦屋,10,選抜戦,1,5047,國分将太,30,東京,54,B1,5.47,38.16,3.22,0.00,50,42.11,17,44.83
芦屋,10,選抜戦,2,3783,瓜生正義,48,福岡,51,A1,7.77,61.11,8.00,61.70,19,11.11,63,0.00
芦屋,10,選抜戦,3,4000,松本博昭,47,広島,55,A2,5.82,41.13,5.85,35.42,44,36.84,39,50.00
芦屋,10,選抜戦,4,3928,林　恵祐,48,福岡,61,B1,3.47,12.75,4.16,20.39,3,11.11,68,16.67
芦屋,10,選抜戦,5,3334,角ひとみ,55,広島,45,B1,5.27,36.52,4.97,30.56,38,5.88,33,70.00
芦屋,10,選抜戦,6,4472,尾嶋一広,36,兵庫,55,A1,6.33,43.36,7.27,63.64,26,27.78,44,21.43
芦屋,11,選抜戦,1,3161,古場輝義,64,大阪,53,A2,5.39,36.75,5.10,25.00,7,31.58,48,40.00
芦屋,11,選抜戦,2,4247,齊藤　優,42,徳島,54,B1,5.03,32.56,4.78,31.25,54,6.67,62,47.62
芦屋,11,選抜戦,3,4096,石橋道友,42,長崎,53,A1,7.26,58.00,6.90,50.00,22,27.78,13,25.00
芦屋,11,選抜戦,4,4357,田中和也,39,大阪,53,A1,6.54,50.00,7.82,63.64,35,45.45,21,16.67
芦屋,11,選抜戦,5,4278,藤岡俊介,40,兵庫,51,A1,6.97,50.00,7.17,44.44,1,60.00,25,36.84
