レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,4330,奈須啓太,37,福岡,51,A1,6.14,43.75,6.25,49.18,57,26.83,71,33.87
唐津,1,予選,2,3773,津留浩一,46,長崎,54,B1,4.19,25.00,4.87,27.66,42,24.32,64,27.19
唐津,1,予選,3,4592,小林孝弘,39,山口,51,B1,4.56,22.34,4.82,21.43,20,20.93,59,36.72
唐津,1,予選,4,4718,北川太一,27,佐賀,50,B1,5.07,30.59,5.34,33.64,46,29.73,33,26.72
唐津,1,予選,5,3710,吉永泰弘,46,香川,53,B1,4.73,26.14,4.96,22.22,19,26.67,82,29.17
唐津,1,予選,6,4868,松本　峻,29,福岡,53,B2,4.37,18.46,4.35,23.53,49,43.24,58,35.90
唐津,2,予選,1,3892,草場康幸,44,佐賀,52,A2,4.81,26.60,5.64,39.07,41,21.88,79,37.98
唐津,2,予選,2,4220,深川和仁,39,香川,55,A1,5.28,36.96,6.47,47.37,38,34.78,68,39.84
唐津,2,予選,3,2912,尾崎鉄也,64,長崎,56,B1,4.31,24.47,3.19,12.50,50,21.62,40,34.35
唐津,2,予選,4,4600,井内将太,35,広島,51,B1,4.73,23.73,5.24,40.54,15,13.16,52,29.20
唐津,2,予選,5,5000,岡本翔太,26,山口,52,B1,4.19,21.62,2.45,10.00,70,60.61,72,32.79
唐津,2,予選,6,4555,富永大一,31,福岡,52,B1,3.36,11.59,4.43,27.03,26,37.78,77,23.28
唐津,3,予選,1,4336,松田竜馬,36,福岡,54,A2,5.50,39.26,6.63,52.63,21,33.33,49,27.69
唐津,3,予選,2,4978,山田和佐,26,広島,55,B1,3.58,9.09,3.91,17.78,55,31.71,55,25.41
唐津,3,予選,3,4451,松崎祐太,32,福岡,50,A1,6.82,52.00,6.88,48.53,47,25.00,43,32.80
唐津,3,予選,4,4661,中島昂章,28,佐賀,51,B1,4.77,21.43,4.35,18.02,12,11.36,65,26.85
唐津,3,予選,5,4264,長尾章平,35,山口,52,B2,4.97,30.88,4.48,29.03,66,39.29,61,29.31
唐津,3,予選,6,3036,吉本正昭,62,山口,57,B1,4.33,22.50,4.76,29.41,25,18.18,31,34.62
唐津,4,予選,1,4398,船岡洋一,33,広島,54,A2,6.53,49.35,6.54,50.00,32,17.07,60,29.46
唐津,4,予選,2,4143,浦田晃嗣,39,佐賀,56,B1,4.48,22.00,4.89,24.14,67,18.18,53,29.41
唐津,4,予選,3,4691,水原　慎,37,徳島,50,B1,4.67,23.08,0.00,0.00,28,14.29,80,35.25
唐津,4,予選,4,3662,大庭元明,50,福岡,56,A1,6.00,41.38,5.10,33.33,35,31.91,37,28.93
